time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity,.acceleration
1970/01/01/01:01:01.355000,1,61,355000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.356000,2,61,355000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.376000,3,61,376000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.395000,4,61,395000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.415000,5,61,415000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.436000,6,61,436000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.456000,7,61,455000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.475000,8,61,475000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.495000,9,61,495000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.516000,10,61,515000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.536000,11,61,535000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.556000,12,61,555000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.576000,13,61,576000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.596000,14,61,596000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.616000,15,61,615000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.636000,16,61,635000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.655000,17,61,655000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.675000,18,61,675000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.696000,19,61,695000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.715000,20,61,715000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.736000,21,61,736000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.755000,22,61,755000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.775000,23,61,775000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.796000,24,61,795000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.816000,25,61,816000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.835000,26,61,835000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.856000,27,61,855000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.876000,28,61,875000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.897000,29,61,897000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.918000,30,61,917000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.936000,31,61,935000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.956000,32,61,955000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.975000,33,61,975000000,,-0.5,0.0,0.0
1970/01/01/01:01:01.997000,34,61,996000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.015000,35,62,15000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.036000,36,62,35000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.055000,37,62,55000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.075000,38,62,75000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.096000,39,62,95000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.116000,40,62,115000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.136000,41,62,136000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.155000,42,62,155000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.176000,43,62,175000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.195000,44,62,195000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.215000,45,62,215000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.235000,46,62,235000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.255000,47,62,255000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.275000,48,62,275000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.295000,49,62,295000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.316000,50,62,315000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.335000,51,62,335000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.355000,52,62,355000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.376000,53,62,375000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.396000,54,62,395000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.416000,55,62,415000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.436000,56,62,435000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.455000,57,62,455000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.476000,58,62,475000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.496000,59,62,495000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.516000,60,62,515000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.536000,61,62,535000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.557000,62,62,557000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.576000,63,62,575000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.596000,64,62,595000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.616000,65,62,616000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.636000,66,62,635000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.656000,67,62,655000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.675000,68,62,675000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.695000,69,62,695000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.716000,70,62,715000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.736000,71,62,735000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.757000,72,62,755000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.776000,73,62,775000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.796000,74,62,795000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.816000,75,62,816000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.836000,76,62,835000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.856000,77,62,855000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.876000,78,62,875000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.895000,79,62,895000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.916000,80,62,915000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.935000,81,62,935000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.956000,82,62,955000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.975000,83,62,975000000,,-0.5,0.0,0.0
1970/01/01/01:01:02.995000,84,62,995000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.016000,85,63,15000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.035000,86,63,35000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.055000,87,63,55000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.075000,88,63,75000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.096000,89,63,96000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.115000,90,63,115000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.136000,91,63,135000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.160000,92,63,159000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.176000,93,63,175000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.197000,94,63,196000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.218000,95,63,216000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.237000,96,63,235000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.256000,97,63,256000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.276000,98,63,275000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.296000,99,63,295000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.316000,100,63,315000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.335000,101,63,335000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.355000,102,63,355000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.375000,103,63,375000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.396000,104,63,396000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.415000,105,63,415000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.435000,106,63,435000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.457000,107,63,456000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.476000,108,63,475000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.496000,109,63,495000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.516000,110,63,516000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.535000,111,63,535000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.555000,112,63,555000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.576000,113,63,576000000,,-0.5,0.0,0.0
1970/01/01/01:01:03.595000,114,63,595000000,,-0.5,0.0,0.0
